Area;BHK;Bathroom;Furnishing;Locality;Parking;Price;Status;Transaction;Type;Per_Sqft;city
1350;3;3;Semi-Furnished;New Delhi Apartment, Vasundhara Enclave;1;12000000;Ready_to_move;Resale;Apartment;9655;Shoreline
1200;3;2;Semi-Furnished;Mahesh Apartment, Vasundhara Enclave;1;12500000;Ready_to_move;Resale;Apartment;9655;Seattle
1460;3;3;Semi-Furnished;Pawittra Apartment, Vasundhara Enclave;1;16500000;Ready_to_move;Resale;Apartment;9655;Renton
1460;3;3;Unfurnished;Vasundhara Enclave;1;12000000;Ready_to_move;Resale;Apartment;9655;Seattle
1100;2;2;Unfurnished;Vasundhara Enclave;1;7200000;Ready_to_move;Resale;Apartment;9655;Seattle
1500;3;3;Furnished;Capital Apartment, Vasundhara Enclave;2;15000000;Ready_to_move;Resale;Apartment;10000;Seattle
1050;2;2;Semi-Furnished;Hindon Apartment, Vasundhara Enclave;1;10000000;Ready_to_move;Resale;Apartment;10000;Seattle
1350;3;3;Semi-Furnished;Gobind Apartment, Vasundhara Enclave;1;11000000;Ready_to_move;Resale;Apartment;10000;Redmond
1500;2;2;Furnished;Godrej South Estate, Okhla;2;24700000;Almost_ready;New_Property;Apartment;16466;Seattle
976;2;2;Furnished;Godrej South Estate, Okhla;2;24900000;Almost_ready;New_Property;Apartment;25512;Federal Way
540;2;1;Semi-Furnished;Abul Fazal Enclave Part 1, Okhla;1;3600000;Ready_to_move;New_Property;Builder_Floor;25512;Covington
450;1;1;Semi-Furnished;Batla House, Okhla;1;1700000;Ready_to_move;New_Property;Builder_Floor;25512;SeaTac
900;2;2;Unfurnished;Sukhdev Vihar, Okhla;1;11000000;Ready_to_move;Resale;Apartment;25512;Federal Way
2500;4;4;Semi-Furnished;Sukhdev Vihar, Okhla;2;75000000;Ready_to_move;Resale;Builder_Floor;30000;Seattle
979.5149;2;2;Unfurnished;Godrej South Estate, Okhla Phase 1;1;24800000;Almost_ready;New_Property;Apartment;30000;Medina
945;2;2;Semi-Furnished;Godrej South Estate, Okhla Phase 1;1;24900000;Almost_ready;New_Property;Apartment;30000;Shoreline
976;2;2;Unfurnished;Godrej South Estate, Okhla Phase 1;2;24900000;Almost_ready;New_Property;Apartment;30000;Bellevue
1531;2;2;Unfurnished;Godrej South Estate, Okhla;2;25900000;Almost_ready;New_Property;Apartment;16917;Seattle
1000;2;2;Unfurnished;Sukhdev Vihar, Okhla;2;11700000;Ready_to_move;Resale;Builder_Floor;16917;Renton
750;3;2;Furnished;Sukhdev Vihar, Okhla;2;13500000;Ready_to_move;Resale;Apartment;16917;Snoqualmie
900;3;2;Furnished;Abul Fazal Enclave Part-II, Okhla;1;5500000;Ready_to_move;Resale;Builder_Floor;16917;Renton
1512;2;2;Unfurnished;Godrej South Estate, Okhla;1;30000000;Almost_ready;New_Property;Apartment;19841;Seattle
35;3;2;Semi-Furnished;Abul Fazal Enclave Part 1, Okhla;2;4950000;Ready_to_move;Resale;Apartment;19841;Maple Valley
1500;3;2;Semi-Furnished;Sukhdev Vihar, Okhla;1;16000000;Ready_to_move;Resale;Apartment;19841;Redmond
2907;4;4;Semi-Furnished;Sukhdev Vihar, Okhla;1;30000000;Ready_to_move;Resale;Apartment;10320;Redmond
2210;4;3;Semi-Furnished;Sukhdev Vihar, Okhla;1;41000000;Ready_to_move;Resale;Builder_Floor;10320;Kent
750;2;2;Semi-Furnished;Abul Fazal Enclave Part-II, Okhla;1;3800000;Ready_to_move;Resale;Builder_Floor;10320;Seattle
2518.7526;4;5;Unfurnished;Godrej South Estate, Okhla Phase 1;2;68900000;Almost_ready;New_Property;Apartment;10320;Seattle
588;2;2;Unfurnished;Jamia Nagar, Okhla;2;1800000;Ready_to_move;New_Property;Apartment;10320;Federal Way
540;2;1;Unfurnished;Zakir Nagar, New Friends Colony;2;1500000;Ready_to_move;Resale;Builder_Floor;2778;Seattle
1100;3;3;Semi-Furnished;Sukhdev Vihar, Okhla;2;12500000;Ready_to_move;Resale;Apartment;2778;Issaquah
550;2;1;Semi-Furnished;Batla House, Okhla;2;1600000;Ready_to_move;Resale;Apartment;2778;Seattle
750;3;2;Semi-Furnished;Batla House Project, Batla House, Okhla;1;2400000;Ready_to_move;Resale;Builder_Floor;2778;Bellevue
1260;3;2;Semi-Furnished;Abul Fazal Enclave Part 1, Okhla;1;7000000;Ready_to_move;Resale;Builder_Floor;5556;Sammamish
675;2;2;Unfurnished;Abul Fazal Enclave Part-II, Okhla;1;3100000;Ready_to_move;Resale;Builder_Floor;5556;Kenmore
810;2;2;Semi-Furnished;Sukhdev Vihar, Okhla;1;14500000;Ready_to_move;Resale;Apartment;5556;Shoreline
3150;4;5;Semi-Furnished;Sukhdev Vihar, Okhla;3;61500000;Ready_to_move;New_Property;Builder_Floor;5556;Auburn
2000;4;4;Semi-Furnished;Sukhdev Vihar, Okhla;1;27500000;Ready_to_move;Resale;Builder_Floor;5556;Seattle
1775;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;25500000;Almost_ready;New_Property;Apartment;14366;Bellevue
1135;3;3;Furnished;The Amaryllis, Karol Bagh;2;25000000;Almost_ready;Resale;Apartment;14366;Kirkland
1252;2;2;Semi-Furnished;The Amaryllis, Karol Bagh;1;18500000;Almost_ready;New_Property;Apartment;14776;Maple Valley
2000;4;4;Semi-Furnished;The Amaryllis, Karol Bagh;1;39700000;Almost_ready;New_Property;Apartment;14776;Seattle
530;4;1;Semi-Furnished;Dev Nagar, Karol Bagh;1;6800000;Ready_to_move;Resale;Apartment;14776;Seattle
1332;3;2;Semi-Furnished;Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank;1;6540000;Ready_to_move;Resale;Builder_Floor;14776;Auburn
1017;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;22000000;Ready_to_move;New_Property;Apartment;14776;Seattle
1775;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;25500000;Almost_ready;New_Property;Apartment;14366;Renton
987;2;2;Semi-Furnished;The Amaryllis, Karol Bagh;1;17000000;Ready_to_move;New_Property;Apartment;14366;Seattle
1912;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;27500000;Almost_ready;New_Property;Apartment;14382;Seattle
5236;5;7;Unfurnished;The Amaryllis, Karol Bagh;3;73700000;Almost_ready;New_Property;Apartment;14092;Seattle
2805;4;4;Unfurnished;The Amaryllis, Karol Bagh;2;52300000;Almost_ready;Resale;Apartment;14092;Snoqualmie
1500;3;3;Unfurnished;DDA Mig Flat, Prasad Nagar, Karol Bagh;2;16000000;Ready_to_move;Resale;Apartment;14092;Duvall
1280;3;3;Furnished;Karol Bagh;2;15000000;Ready_to_move;Resale;Builder_Floor;14092;Seattle
1775;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;25500000;Almost_ready;New_Property;Apartment;14366;Seattle
675;2;2;Semi-Furnished;Karol Bagh;1;10000000;Ready_to_move;Resale;Builder_Floor;14815;Seattle
576;2;2;Unfurnished;Prasad Nagar, Karol Bagh;1;5000000;Ready_to_move;Resale;Apartment;14815;Kirkland
1206;3;3;Semi-Furnished;Karol Bagh;1;20000000;Ready_to_move;Resale;Builder_Floor;16584;Seattle
1143;2;2;Unfurnished;DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh;1;16000000;Ready_to_move;Resale;Apartment;125984;Seattle
345;1;1;Semi-Furnished;Karol Bagh;1;5500000;Ready_to_move;Resale;Builder_Floor;125984;Renton
720;2;1;Semi-Furnished;Dev Nagar, Karol Bagh;1;7000000;Ready_to_move;Resale;Builder_Floor;9722;Seattle
468;2;2;Unfurnished;Karol Bagh;1;4100000;Ready_to_move;Resale;Builder_Floor;8761;Auburn
1600;3;3;Semi-Furnished;Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties;1;24000000;Ready_to_move;New_Property;Builder_Floor;8761;Snoqualmie
950;2;2;Furnished;DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh;1;12500000;Ready_to_move;Resale;Apartment;8761;Seattle
535;2;1;Furnished;Dev Nagar, Karol Bagh;1;3900000;Ready_to_move;New_Property;Apartment;7290;Seattle
1200;3;2;Semi-Furnished;Karol Bagh;1;14500000;Ready_to_move;Resale;Builder_Floor;7290;Issaquah
1501;3;2;Semi-Furnished;The Amaryllis, Karol Bagh;1;20000000;Almost_ready;Resale;Apartment;13324;SeaTac
1135;3;3;Furnished;The Amaryllis, Karol Bagh;2;24500000;Almost_ready;Resale;Apartment;13324;Seattle
1200;3;2;Semi-Furnished;The Amaryllis, Karol Bagh;1;20900000;Almost_ready;Resale;Apartment;13324;Issaquah
2200;3;3;Semi-Furnished;The Amaryllis, Karol Bagh;1;43100000;Ready_to_move;New_Property;Apartment;13324;Seattle
2800;4;4;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;40000000;Ready_to_move;Resale;Apartment;14285;Renton
1646;3;3;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;1;20000000;Ready_to_move;Resale;Apartment;12151;Sammamish
900;2;2;Semi-Furnished;New Moti Nagar, Kirti Nagar;1;6700000;Ready_to_move;Resale;Apartment;12151;Newcastle
1250;3;2;Semi-Furnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;1;16000000;Ready_to_move;Resale;Apartment;12151;Seattle
900;3;2;Unfurnished;New Moti Nagar, Kirti Nagar;1;8000000;Ready_to_move;Resale;Builder_Floor;8889;Seattle
1590;3;2;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;25000000;Ready_to_move;New_Property;Apartment;8889;Kirkland
990;3;2;Unfurnished;New Moti Nagar, Kirti Nagar;2;25000000;Ready_to_move;Resale;Apartment;8889;Kirkland
2282;4;5;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;37500000;Ready_to_move;Resale;Apartment;8889;Snoqualmie Pass
1260;3;3;Semi-Furnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;1;25000000;Ready_to_move;Resale;Apartment;8889;Seattle
1457;3;3;Unfurnished;New Moti Nagar, Kirti Nagar;1;23000000;Ready_to_move;Resale;Apartment;8889;Auburn
1400;3;2;Semi-Furnished;New Moti Nagar, Kirti Nagar;2;17500000;Ready_to_move;Resale;Apartment;8889;Enumclaw
2175;4;4;Unfurnished;DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar);1;44000000;Ready_to_move;Resale;Apartment;8889;Seattle
1450;3;3;Semi-Furnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;15000000;Ready_to_move;New_Property;Apartment;8889;Bothell
2800;4;5;Semi-Furnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;42500000;Ready_to_move;Resale;Apartment;15178;Mercer Island
861.112;2;2;Furnished;New Moti Nagar, Kirti Nagar;2;5000000;Ready_to_move;Resale;Builder_Floor;5806;Sammamish
2282;4;5;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;38000000;Ready_to_move;Resale;Apartment;5806;Seattle
1753;3;3;Unfurnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;1;19000000;Ready_to_move;Resale;Apartment;10838;Kirkland
2659;4;5;Unfurnished;New Moti Nagar, Kirti Nagar;3;43500000;Ready_to_move;Resale;Apartment;10838;Auburn
1550;3;2;Unfurnished;New Moti Nagar, Kirti Nagar;3;19500000;Ready_to_move;Resale;Apartment;10838;Seattle
1470;3;2;Semi-Furnished;DLF Capital Greens, New Moti Nagar, Kirti Nagar;2;14200000;Ready_to_move;New_Property;Apartment;10838;Seattle
702;3;2;Semi-Furnished;New Moti Nagar, Kirti Nagar;2;14200000;Ready_to_move;Resale;Apartment;10838;Kirkland
1138;2;2;Semi-Furnished;New Moti Nagar, Kirti Nagar;2;13500000;Ready_to_move;New_Property;Apartment;10838;Issaquah
1800;3;4;Semi-Furnished;Sheikh Sarai Phase 1;2;19000000;Ready_to_move;Resale;Apartment;10556;Des Moines
600;1;1;Unfurnished;Sheikh Sarai Phase 2;2;7000000;Ready_to_move;New_Property;Apartment;10556;Seattle
1250;3;3;Unfurnished;Panchsheel Vihar, Sheikh Sarai;1;5800000;Ready_to_move;New_Property;Builder_Floor;10556;Kent
600;3;2;Semi-Furnished;Savitri Nagar Village, Sheikh Sarai;1;8000000;Ready_to_move;Resale;Builder_Floor;10556;Maple Valley
1600;3;4;Unfurnished;Sheikh Sarai Phase 1;1;18800000;Ready_to_move;Resale;Apartment;10556;Bellevue
1100;3;2;Semi-Furnished;Panchsheel Vihar, Sheikh Sarai;1;6000000;Ready_to_move;New_Property;Builder_Floor;10556;Seattle
450;1;1;Unfurnished;Panchsheel Vihar, Sheikh Sarai;1;2200000;Ready_to_move;New_Property;Apartment;10556;Issaquah
855;3;2;Semi-Furnished;Savitri Nagar Village, Sheikh Sarai;1;6500000;Ready_to_move;Resale;Builder_Floor;10556;Snoqualmie
1291.668;3;2;Unfurnished;Sheikh Sarai Phase 1;1;23500000;Ready_to_move;Resale;Apartment;10556;Renton
1300;2;2;Semi-Furnished;Sheikh Sarai Phase 1;2;16000000;Ready_to_move;Resale;Apartment;12307;Shoreline
1350;3;3;Unfurnished;Sheikh Sarai Phase 1;2;20000000;Ready_to_move;Resale;Apartment;12307;Renton
900;2;2;Unfurnished;Sheikh Sarai Phase 1;2;5500000;Ready_to_move;New_Property;Builder_Floor;12307;Seattle
850;2;2;Semi-Furnished;Sheikh Sarai Phase 1;1;13500000;Ready_to_move;Resale;Apartment;15882;Redmond
1650;3;3;Semi-Furnished;Sheikh Sarai Phase 1;1;22500000;Ready_to_move;Resale;Builder_Floor;15882;Seattle
650;2;2;Unfurnished;Panchsheel Vihar, Sheikh Sarai;1;3800000;Ready_to_move;Resale;Apartment;15882;Seattle
630;2;2;Semi-Furnished;Apna Apartments, Savitri Nagar Village, Sheikh Sarai;1;4600000;Ready_to_move;Resale;Builder_Floor;65714;Shoreline
1250;2;1;Semi-Furnished;Sheikh Sarai Phase 1;2;17500000;Ready_to_move;Resale;Apartment;65714;Seattle
1800;4;3;Furnished;Panchsheel Vihar, Sheikh Sarai;2;5500000;Ready_to_move;New_Property;Builder_Floor;65714;Kenmore
1500;3;3;Semi-Furnished;Sheikh Sarai Phase 1;2;22500000;Ready_to_move;Resale;Builder_Floor;65714;Ravensdale
1100;2;2;Semi-Furnished;Sheikh Sarai Phase 1;1;12500000;Ready_to_move;Resale;Apartment;11363;Seattle
1400;3;2;Semi-Furnished;Sheikh Sarai Phase 1;2;19000000;Ready_to_move;Resale;Apartment;13571;Pacific
1300;2;2;Semi-Furnished;Sheikh Sarai Phase 1;2;15500000;Ready_to_move;Resale;Apartment;11923;Seattle
1100;2;2;Semi-Furnished;Sheikh Sarai Phase 1;2;13500000;Ready_to_move;Resale;Apartment;12272;Seattle
1600;3;3;Semi-Furnished;Sheikh Sarai Phase 1;2;21000000;Ready_to_move;Resale;Apartment;13125;Seattle
2572;3;3;Furnished;Punjabi Bagh West;4;35000000;Ready_to_move;Resale;Apartment;13608;Seattle
2100;3;3;Semi-Furnished;Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh;1;25000000;Ready_to_move;Resale;Builder_Floor;11905;Sammamish
1620;3;3;Semi-Furnished;Punjabi Bagh Extension, Punjabi Bagh;1;29000000;Ready_to_move;New_Property;Builder_Floor;11905;Redmond
2500;4;4;Semi-Furnished;Punjabi Bagh West;2;80000000;Ready_to_move;New_Property;Builder_Floor;11905;Federal Way
2250;3;3;Semi-Furnished;Punjabi Bagh West;2;20500000;Ready_to_move;Resale;Apartment;11905;Kirkland
2445;4;4;Semi-Furnished;DLF Capitals Phase III, Shivaji Park, Punjabi Bagh;1;52500000;Ready_to_move;Resale;Apartment;11905;Maple Valley
2250;4;4;Unfurnished;Punjabi Bagh;2;37500000;Ready_to_move;New_Property;Builder_Floor;11905;Shoreline
800;2;2;Semi-Furnished;Punjabi Bagh Enclave, Punjabi Bagh West;2;7500000;Ready_to_move;Resale;Apartment;11905;Seattle
1450;3;3;Semi-Furnished;Punjabi Bagh Enclave, Punjabi Bagh;2;32500000;Ready_to_move;Resale;Builder_Floor;11905;Issaquah
1440;3;3;Unfurnished;Punjabi Bagh Extension, Punjabi Bagh;2;24500000;Ready_to_move;Resale;Builder_Floor;11905;Redmond
5220;5;5;Unfurnished;Punjabi Bagh West;2;65000000;Ready_to_move;Resale;Builder_Floor;11905;Seattle
1800;3;3;Semi-Furnished;Punjabi Bagh;2;27500000;Ready_to_move;New_Property;Builder_Floor;11905;Auburn
4455;5;5;Semi-Furnished;Punjabi Bagh West;1;115000000;Almost_ready;New_Property;Builder_Floor;11905;Kirkland
195;3;3;Semi-Furnished;Punjabi Bagh Extension, Punjabi Bagh;1;28000000;Almost_ready;New_Property;Builder_Floor;11905;Bellevue
807.2925;2;1;Semi-Furnished;Punjabi Bagh Extension, Punjabi Bagh;1;8000000;Ready_to_move;Resale;Builder_Floor;9909;Kirkland
3500;4;4;Furnished;Punjabi Bagh West;3;75100000;Ready_to_move;New_Property;Builder_Floor;9909;Redmond
1000;2;2;Semi-Furnished;Punjabi Bagh Enclave, Madipur, Punjabi Bagh;1;7800000;Ready_to_move;Resale;Apartment;7800;Issaquah
900;2;2;Semi-Furnished;Bhagwan Das Nagar, Punjabi Bagh;1;15000000;Ready_to_move;Resale;Builder_Floor;16667;Seattle
1800;3;3;Furnished;Punjabi Bagh East;1;27500000;Ready_to_move;Resale;Builder_Floor;15278;Kirkland
17010;3;3;Semi-Furnished;Punjabi Bagh West;2;25000000;Ready_to_move;Resale;Builder_Floor;15278;Kirkland
2340;4;4;Semi-Furnished;Punjabi Bagh East;1;26000000;Ready_to_move;Resale;Builder_Floor;15278;Kirkland
1350;3;3;Unfurnished;Punjabi Bagh East;1;23500000;Ready_to_move;Resale;Apartment;15278;Issaquah
464;3;1;Unfurnished;Bhagwan Das Nagar, Punjabi Bagh;1;4200000;Ready_to_move;Resale;Builder_Floor;15278;Seattle
954;2;2;Unfurnished;Punjabi Bagh East;1;10000000;Ready_to_move;Resale;Builder_Floor;15278;Kent
1155;2;2;Semi-Furnished;Pal Mohan Apartments, Punjabi Bagh;1;18500000;Ready_to_move;Resale;Builder_Floor;15278;Renton
1600;3;3;Semi-Furnished;Narmada Apartment, Alaknanda;2;20000000;Ready_to_move;Resale;Apartment;12500;Seattle
1400;3;3;Furnished;Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate;1;18000000;Ready_to_move;Resale;Apartment;12500;Seattle
1400;3;2;Unfurnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;12500;Kent
2700;4;4;Unfurnished;Greater Kailash 4 Nri Colony;2;36500000;Ready_to_move;Resale;Builder_Floor;12500;Duvall
1100;2;2;Unfurnished;Alaknanda;2;15000000;Ready_to_move;Resale;Apartment;12500;Des Moines
1200;2;2;Semi-Furnished;Alaknanda;2;17500000;Ready_to_move;Resale;Apartment;12500;Seattle
1400;2;2;Semi-Furnished;Alaknanda;2;14000000;Ready_to_move;Resale;Apartment;12500;Seattle
1500;3;3;Semi-Furnished;Project Gangotri Enclave, Alaknanda;2;21000000;Ready_to_move;Resale;Apartment;12500;Seattle
1320;3;2;Unfurnished;Alaknanda;2;15600000;Ready_to_move;Resale;Apartment;12500;Renton
1300;3;3;Unfurnished;Project Gangotri Enclave, Gangotri Enclave, Alaknanda;2;19000000;Ready_to_move;Resale;Apartment;12500;Des Moines
1150;2;2;Unfurnished;Narmada Apartment, Alaknanda;1;16500000;Ready_to_move;Resale;Apartment;12500;Burien
1440;3;3;Unfurnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;12500;North Bend
1400;2;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;16500000;Ready_to_move;Resale;Apartment;12500;Seattle
450;1;1;Semi-Furnished;Alaknanda;1;3000000;Ready_to_move;Resale;Builder_Floor;12500;Federal Way
1300;2;2;Semi-Furnished;Yamuna Apartment, Alaknanda;1;15000000;Ready_to_move;Resale;Apartment;11538;Seattle
1200;2;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;14300000;Ready_to_move;Resale;Apartment;11538;Seattle
1300;3;2;Unfurnished;Nilgiri Apartment, Alaknanda;1;18500000;Ready_to_move;Resale;Apartment;11538;Bellevue
1400;3;3;Furnished;Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate;1;19000000;Ready_to_move;Resale;Apartment;11538;Federal Way
1400;3;3;Semi-Furnished;Alaknanda;1;19000000;Ready_to_move;Resale;Apartment;11538;Seattle
800;2;2;Semi-Furnished;Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served;1;8000000;Ready_to_move;Resale;Builder_Floor;10000;Seattle
1150;2;3;Semi-Furnished;Deshbandhu Apartments, Kalkaji;2;16100000;Ready_to_move;Resale;Apartment;10000;Sammamish
900;3;3;Semi-Furnished;Govindpuri Extension, Kalkaji;1;6800000;Ready_to_move;New_Property;Builder_Floor;10000;Woodinville
1070;3;2;Furnished;Kalkaji Extention;1;6800000;Ready_to_move;Resale;Apartment;10000;Seattle
1050;2;2;Unfurnished;Kalkaji Extention;1;9000000;Ready_to_move;Resale;Apartment;10000;Seattle
1000;2;2;Semi-Furnished;Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates;1;18000000;Ready_to_move;Resale;Builder_Floor;18000;Black Diamond
1550;3;3;Unfurnished;Mandakini Enclave Project, Kalkaji;2;27500000;Ready_to_move;Resale;Builder_Floor;18000;Newcastle
1300;3;2;Unfurnished;Deshbandhu Apartments, Kalkaji carpet area 1300 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road society Deshbandhu Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Third Floor with terrace 3 bhk builder floor apartment with 2 attached bathrooms located in kalkaji Deshbandu apartment . all water and electrical connections installed, very spacious drawing room , 2 balconies in front and rear each dedicated parking spot for 1 car. extra parking space available for additional cars, Immediately for sale , read more Contact Agent View Phone No. Share Feedback Agent Bhawani Realtors;1;13500000;Ready_to_move;Resale;Apartment;18000;Redmond
810;2;2;Semi-Furnished;Kalkaji;1;14000000;Ready_to_move;New_Property;Builder_Floor;18000;Seattle
900;2;2;Furnished;Kalkaji;1;9000000;Ready_to_move;Resale;Builder_Floor;18000;Sammamish
1200;2;2;Unfurnished;Deshbandhu Apartments, Kalkaji;1;16000000;Ready_to_move;Resale;Apartment;18000;Snoqualmie
1000;2;3;Semi-Furnished;Kalkaji Extention;1;11000000;Ready_to_move;Resale;Apartment;18000;Seattle
720;2;2;Unfurnished;Govindpuri Extension, Kalkaji;1;5500000;Almost_ready;New_Property;Builder_Floor;18000;Kirkland
1800;3;3;Semi-Furnished;Hauz Khas;2;43500000;Ready_to_move;New_Property;Builder_Floor;24166;Seattle
6000;5;5;Semi-Furnished;Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas;3;180000000;Ready_to_move;New_Property;Apartment;30000;Sammamish
1800;4;4;Semi-Furnished;Hauz Khas;2;80000000;Ready_to_move;New_Property;Builder_Floor;30000;Seattle
2000;3;3;Unfurnished;Sarva Priya Apartment, Hauz Khas;2;37500000;Ready_to_move;Resale;Apartment;30000;Federal Way
2066;4;4;Unfurnished;Hauz Khas;2;60000000;Almost_ready;New_Property;Builder_Floor;30000;Kent
2050;3;3;Semi-Furnished;Hauz Khas Enclave, Hauz Khas;2;71000000;Ready_to_move;New_Property;Builder_Floor;30000;SeaTac
1100;3;3;Unfurnished;Safdarjung Development Area, Hauz Khas;2;18500000;Ready_to_move;Resale;Apartment;30000;Seattle
4500;4;4;Semi-Furnished;Hauz Khas;2;70000000;Ready_to_move;New_Property;Builder_Floor;30000;Issaquah
4500;4;5;Semi-Furnished;Hauz Khas Enclave, Hauz Khas;2;85000000;Ready_to_move;New_Property;Builder_Floor;170000;Bellevue
6500;4;5;Unfurnished;Mayfair garden, Hauz Khas;3;190000000;Ready_to_move;New_Property;Builder_Floor;170000;Seattle
4350;4;6;Semi-Furnished;Orchid Metropolis, Hauz Khas;2;135000000;Ready_to_move;New_Property;Apartment;170000;Seattle
1750;3;3;Unfurnished;Hauz Khas;2;35000000;Ready_to_move;Resale;Builder_Floor;170000;Seattle
3600;4;4;Semi-Furnished;Safdarjung Development Area, Hauz Khas;2;65000000;Almost_ready;New_Property;Builder_Floor;18055;Redmond
1200;2;2;Furnished;Hauz Khas Enclave, Hauz Khas;1;27500000;Ready_to_move;Resale;Builder_Floor;18055;Seattle
1500;3;4;Unfurnished;Hauz Khas;2;45000000;Ready_to_move;Resale;Builder_Floor;18055;Auburn
2250;4;4;Unfurnished;Hauz Khas Enclave, Hauz Khas;3;100000000;Ready_to_move;New_Property;Builder_Floor;18055;Seattle
1800;3;4;Semi-Furnished;Hauz Khas;2;47000000;Ready_to_move;New_Property;Builder_Floor;18055;Seattle
1600;3;4;Semi-Furnished;Hauz Khas;2;27500000;Ready_to_move;Resale;Builder_Floor;18055;Seattle
